company,latest_exit_date,deal_type,hq_location,normalized_company,founding_date,source,confidence,score,status,wikidata_id,wikidata_label,notes
Freshworks (NAS: FRSH),22-Sep-2021,IPO,"""San Mateo, CA""",freshworks,,Wikidata,NONE,70,NO_MATCH,Q117782453,Freshworks,hq=united states; desc=Customer service software company
Frichti,27-Sep-2023,Merger/Acquisition,"""Paris, France""",frichti,2015-00-00,Wikidata,MEDIUM,70,REVIEW,Q86668796,Frichti,hq=france
Frndly TV,09-May-2025,Merger/Acquisition,"""Denver, CO""",frndly tv,,Wikidata,NONE,70,NO_MATCH,Q107335066,Frndly TV,hq=united states; desc=American streaming television service
FRNT Financial (TSX: FRNT),12-Apr-2022,IPO,"""Toronto, Canada""",frnt financial,,Wikidata,NONE,0,NO_MATCH,,,No Wikidata search results
Frontier Water Systems,03-Apr-2023,Merger/Acquisition,"""San Diego, CA""",frontier water systems,,Wikidata,NONE,0,NO_MATCH,,,No Wikidata search results
Frufru,16-Jan-2024,Merger/Acquisition,"""Bucharest, Romania""",frufru,,Wikidata,NONE,0,NO_MATCH,Q1144883,bangs,hq=romania; aliases=fringe; desc=shaped cutting of the front part of the hair so that it lies over the forehead
FSport (STO: FSPORT),30-Sep-2021,IPO,"""Billdal, Sweden""",fsport,,Wikidata,NONE,0,NO_MATCH,,,No Wikidata search results
Fubo (NYS: FUBO),29-Oct-2025,Merger/Acquisition,"""New York, NY""",fubo,,Wikidata,ERROR,0,ERROR,,,HTTP 404 for https://www.wikidata.org/wiki/Special:EntityData/Q32752760|Q18668816|Q28408034|Q45675695|Q27804812.json
FullCircl,05-Nov-2024,Merger/Acquisition,"""Winnersh, United Kingdom""",fullcircl,,Wikidata,NONE,0,NO_MATCH,,,No Wikidata search results
Fullstakk,11-Jul-2025,Merger/Acquisition,"""Oslo, Norway""",fullstakk,,Wikidata,NONE,0,NO_MATCH,Q7558983,software stack,hq=norway; aliases=solution stack; desc=set of software subsystems or components needed to create a complete platform
Fungible,09-Jan-2023,Merger/Acquisition,"""Santa Clara, CA""",fungible,,Wikidata,ERROR,0,ERROR,,,HTTP 404 for https://www.wikidata.org/wiki/Special:EntityData/Q85762302|Q317088|Q5509180|Q11596440|Q38664495.json
Furscription,24-Oct-2022,Merger/Acquisition,"""El Dorado Hills, CA""",furscription,,Wikidata,NONE,0,NO_MATCH,,,No Wikidata search results
Fusebox (Entertainment Software),22-Aug-2024,Merger/Acquisition,"""London, United Kingdom""",fusebox (entertainment software),,Wikidata,NONE,0,NO_MATCH,,,No Wikidata search results
Fusion Pharmaceuticals,04-Jun-2024,Merger/Acquisition,"""Hamilton, Canada""",fusion pharmaceuticals,,Wikidata,NONE,70,NO_MATCH,Q125003256,Fusion Pharmaceuticals,hq=canada; desc=oncology company
Fusus,31-Jan-2024,Merger/Acquisition,"""Peachtree Corners, GA""",fusus,,Wikidata,ERROR,0,ERROR,,,HTTP 404 for https://www.wikidata.org/wiki/Special:EntityData/Q5510368|Q30159128|Q5510420|Q5510405|Q108465779.json
Fuze (Communication Software),18-Jan-2022,Merger/Acquisition,"""Boston, MA""",fuze (communication software),,Wikidata,NONE,0,NO_MATCH,,,No Wikidata search results
Fylamynt,18-Feb-2022,Merger/Acquisition,"""San Jose, CA""",fylamynt,,Wikidata,ERROR,0,ERROR,,,HTTP 429 for https://www.wikidata.org/w/api.php?action=wbsearchentities&format=json&language=en&type=item&limit=5&search=Fylamynt
Fyle,24-Jul-2025,Merger/Acquisition,"""Newark, DE""",fyle,,Wikidata,ERROR,0,ERROR,,,HTTP 429 for https://www.wikidata.org/w/api.php?action=wbsearchentities&format=json&language=en&type=item&limit=5&search=Fyle
Fyndiq,12-Apr-2023,Merger/Acquisition,"""Stockholm, Sweden""",fyndiq,2010-00-00,Wikidata,HIGH,90,LIKELY_MATCH,Q19977626,Fyndiq,hq=sweden; aliases=Fyndiq AB; desc=Swedish e-commerce company
G Squared Ascend II,15-Jun-2021,IPO,"""Chicago, IL""",g squared ascend ii,,Wikidata,NONE,0,NO_MATCH,,,No Wikidata search results
G1 Therapeutics,18-Sep-2024,Merger/Acquisition,"""Durham, NC""",g1 therapeutics,,Wikidata,ERROR,0,ERROR,,,HTTP 404 for https://www.wikidata.org/wiki/Special:EntityData/Q105038834|Q30256607.json
Gabi Personal Insurance Agency,22-Nov-2021,Merger/Acquisition,"""San Francisco, CA""",gabi personal insurance agency,,Wikidata,ERROR,0,ERROR,,,HTTP 429 for https://www.wikidata.org/w/api.php?action=wbsearchentities&format=json&language=en&type=item&limit=5&search=Gabi+Personal+Insurance+Agency
Gain Therapeutics (NAS: GANX),18-Mar-2021,IPO,"""Bethesda, MD""",gain therapeutics,,Wikidata,ERROR,0,ERROR,,,HTTP 429 for https://www.wikidata.org/w/api.php?action=wbsearchentities&format=json&language=en&type=item&limit=5&search=Gain+Therapeutics
